tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
"@rafaelarraiz @maqroll30 Recomiendo Travelers (Netflix) para ese vacío que dejó la mal terminada Dark.  Usan los ""viajes en el tiempo"" de formas más interesantes y contemporáneas, exploran las distopías y la teoría de los multiversos con personajes memorables.   9.5/10, una joya oculta.","['rafaelarraiz', 'maqroll', 'recomiendo', 'travelers', 'netflix', 'vacío', 'dejó', 'mal', 'terminada', 'dark', 'usan', 'viajes', 'tiempo', 'formas', 'interesantes', 'contemporáneas', 'exploran', 'distopías', 'teoría', 'multiversos', 'personajes', 'memorables', 'joya', 'oculta']","@rafaelarraiz @ maqroll30 I recommend Travelers (Netflix) for that void left by the poorly finished Dark. They use ""time travel"" in more interesting and contemporary ways, exploring dystopias and multiverse theory with memorable characters. 9.5 / 10, a hidden gem.","['rafaelarraiz', 'maqroll', 'recommend', 'travelers', 'netflix', 'void', 'left', 'poorly', 'finished', 'dark', 'use', 'time', 'travel', 'interesting', 'contemporary', 'ways', 'exploring', 'dystopias', 'multiverse', 'theory', 'memorable', 'characters', 'hidden', 'gem']"
@LuisCarlos Más bien ese triunfo es un respiro.   Pero algunos solo apuestan al ahogo.,"['luiscarlos', 'bien', 'triunfo', 'respiro', 'solo', 'apuestan', 'ahogo']","@LuisCarlos Rather, that triumph is a respite. But some only bet on drowning.","['luiscarlos', 'rather', 'triumph', 'respite', 'bet', 'drowning']"
@RolandoRangelF overhyped,"['rolandorangelf', 'overhyped']",@RolandoRangelF overhyped,"['rolandorangelf', 'overhyped']"
@AndreesBolivar Y hay cosas de lógica. Los Dodgers y Houston seguro. Lo demás es lotería.   Me imagino que lo harán para mover esas apuestas también.,"['andreesbolivar', 'cosas', 'lógica', 'dodgers', 'houston', 'seguro', 'demás', 'lotería', 'imagino', 'harán', 'mover', 'apuestas']",@AndreesBolivar And there are things of logic. The Dodgers and Houston for sure. The rest is lottery. I imagine they will do it to move those bets as well.,"['andreesbolivar', 'things', 'logic', 'dodgers', 'houston', 'sure', 'rest', 'lottery', 'imagine', 'move', 'bets', 'well']"
@AndreesBolivar Lo mejor es el triple empate del Este de la Nacional jajajajajaj,"['andreesbolivar', 'mejor', 'triple', 'empate', 'nacional', 'jajajajajaj']",@AndreesBolivar The best is the triple draw of the East of the National jajajajajaj,"['andreesbolivar', 'best', 'triple', 'draw', 'east', 'national', 'jajajajajaj']"
@RolandoRangelF La única supremacía que vale Bro,"['rolandorangelf', 'única', 'supremacía', 'vale', 'bro']",@RolandoRangelF The only supremacy worth Bro,"['rolandorangelf', 'supremacy', 'worth', 'bro']"
"@luis1210 Hay unos que no son bots pero opinan peor que muchos de ellos, qtpd","['luis', 'bots', 'opinan', 'peor', 'qtpd']","@ luis1210 There are some who are not bots but they think worse than many of them, qtpd","['luis', 'bots', 'think', 'worse', 'many', 'qtpd']"
"@Diegoarturovas @AndreesBolivar Ya, como la ANC es ""oficial"" también.  Lo que quiero decir es que no es día para lanzar esos ""datos"". Palmaron, fuimos mejores, Zidane es nuestro padre y ya está. Hasta el año que viene.","['diegoarturovas', 'andreesbolivar', 'anc', 'oficial', 'quiero', 'decir', 'día', 'lanzar', 'datos', 'palmaron', 'mejores', 'zidane', 'padre', 'año', 'viene']","@Diegoarturovas @AndreesBolivar Ya, as the ANC is ""official"" too. What I mean is that it is not the day to release that ""data"". Palmaron, we were better, Zidane is our father and he is already there. Until next year.","['diegoarturovas', 'andreesbolivar', 'ya', 'anc', 'official', 'mean', 'day', 'release', 'data', 'palmaron', 'better', 'zidane', 'father', 'already', 'next', 'year']"
@diego_muinos Venesuecia pues.,"['diego', 'muinos', 'venesuecia', 'pues']",@diego_muinos Venesuecia then.,"['diego', 'muinos', 'venesuecia']"
"@Diegoarturovas @AndreesBolivar Pero son por las copitas del Rey (Rey del que se quieren independizar, así que tanto orgullo no deberían tener jajajajaj)","['diegoarturovas', 'andreesbolivar', 'copitas', 'rey', 'rey', 'quieren', 'independizar', 'así', 'orgullo', 'deberían', 'tener', 'jajajajaj']","@Diegoarturovas @AndreesBolivar But they are for the King's glasses (King from whom they want to become independent, so they should not have so much pride hahahaha)","['diegoarturovas', 'andreesbolivar', 'king', 'glasses', 'king', 'want', 'become', 'independent', 'much', 'pride', 'hahahaha']"
"Desde el día que decidí no discutir con cuentas que no tienen fotos de ellos mismos y ni siquiera usan sus nombres, mi experiencia por acá ha mejorado un montón.  No tienen valor para opinar con su identidad pero va a tener valor lo que digan desde el anonimato. Ajá, yo te aviso.","['día', 'decidí', 'discutir', 'cuentas', 'fotos', 'mismos', 'siquiera', 'usan', 'nombres', 'experiencia', 'acá', 'mejorado', 'montón', 'valor', 'opinar', 'identidad', 'va', 'tener', 'valor', 'digan', 'anonimato', 'ajá', 'aviso']","Since the day I decided not to argue with accounts that don't have photos of themselves and don't even use their names, my experience here has improved a lot. They do not have the courage to express their identity but what they say from anonymity will have value. Aha, I warn you.","['since', 'day', 'decided', 'argue', 'accounts', 'photos', 'even', 'use', 'names', 'experience', 'improved', 'lot', 'courage', 'express', 'identity', 'say', 'anonymity', 'value', 'aha', 'warn']"
"@GTAveledo A manera ilustrativa y para referirme a una élite exponencialmente diversa.   Si el privilegio se redujera a lógicas raciales, no habría diversidad a priori. Sería un contrasentido.","['gtaveledo', 'manera', 'ilustrativa', 'referirme', 'élite', 'exponencialmente', 'diversa', 'si', 'privilegio', 'redujera', 'lógicas', 'raciales', 'diversidad', 'priori', 'contrasentido']","@GTAveledo By way of illustration and to refer to an exponentially diverse elite. If privilege were reduced to racial logics, there would be no a priori diversity. It would be a nonsense.","['gtaveledo', 'way', 'illustration', 'refer', 'exponentially', 'diverse', 'elite', 'privilege', 'reduced', 'racial', 'logics', 'would', 'priori', 'diversity', 'would', 'nonsense']"
"@Chrisjmoreno Como en todos los países donde hubo esclavitud, y por obvias razones, hay un vínculo entre la raza negra y la pobreza. Pero eso es lógica histórica, no fundamentación de que vivamos en una cultura netamente racista.","['chrisjmoreno', 'países', 'esclavitud', 'obvias', 'razones', 'vínculo', 'raza', 'negra', 'pobreza', 'lógica', 'histórica', 'fundamentación', 'vivamos', 'cultura', 'netamente', 'racista']","@Chrisjmoreno As in all countries where there was slavery, and for obvious reasons, there is a link between the black race and poverty. But that is historical logic, not justification that we live in a purely racist culture.","['chrisjmoreno', 'countries', 'slavery', 'obvious', 'reasons', 'link', 'black', 'race', 'poverty', 'historical', 'logic', 'justification', 'live', 'purely', 'racist', 'culture']"
"@GTAveledo No lo es exclusivamente. Pero dentro de la multiplicidad de causas que articulan privilegios, la raza no es razón central.  Así como la ""hegemonía"" ha sido mantuana, orillesca, andina y hoy mulata, lo que dictamina las influencia es otra cosa. O cosas, en plural; multicausalidad.","['gtaveledo', 'exclusivamente', 'dentro', 'multiplicidad', 'causas', 'articulan', 'privilegios', 'raza', 'razón', 'central', 'así', 'hegemonía', 'sido', 'mantuana', 'orillesca', 'andina', 'hoy', 'mulata', 'dictamina', 'influencia', 'cosa', 'cosas', 'plural', 'multicausalidad']","@GTAveledo It is not exclusively. But within the multiplicity of causes that articulate privileges, race is not a central reason. Just as the ""hegemony"" has been Mantuan, Orillesca, Andean and today mulatto, what dictates the influence is something else. Or things, in the plural; multicausality.","['gtaveledo', 'exclusively', 'within', 'multiplicity', 'causes', 'articulate', 'privileges', 'race', 'central', 'reason', 'hegemony', 'mantuan', 'orillesca', 'andean', 'today', 'mulatto', 'dictates', 'influence', 'something', 'else', 'things', 'plural', 'multicausality']"
"@GTAveledo De hace dos décadas y media, casi. Y lo que falte...","['gtaveledo', 'hace', 'dos', 'décadas', 'media', 'casi', 'falte']","@GTAveledo From two and a half decades ago, almost. And what is missing ...","['gtaveledo', 'two', 'half', 'decades', 'ago', 'almost', 'missing']"
"Historia que tú hiciste, historia por hacer. Porque nadie resiste tus ganas de vencer.  https://t.co/nkWJ9MkAl9","['historia', 'hiciste', 'historia', 'hacer', 'nadie', 'resiste', 'ganas', 'vencer']","History that you made, history to be made. Because nobody resists your desire to win. https://t.co/nkWJ9MkAl9","['history', 'made', 'history', 'made', 'nobody', 'resists', 'desire', 'win']"
@GTAveledo @Johanna_GarciaS La época mulata... Maybe this rings any bells.  https://t.co/R9qAhLKfhx,"['gtaveledo', 'johanna', 'garcias', 'época', 'mulata', 'maybe', 'this', 'rings', 'any', 'bells']",@GTAveledo @Johanna_GarciaS La época mulata... Maybe this rings any bells.  https://t.co/R9qAhLKfhx,"['gtaveledo', 'johanna', 'garcias', 'la', 'época', 'mulata', 'maybe', 'rings', 'bells']"
"@GTAveledo @Johanna_GarciaS No me refiero con ""apellidocracia"" a una sucesión literal del poder presidencial. Más bien, a como el apellido sustituye al mérito como valor para adjudicar espacios que en teoría deberían responder a capacidades personales.  Ojo, tampoco afirmo sea algo exclusivamente criollo.","['gtaveledo', 'johanna', 'garcias', 'refiero', 'apellidocracia', 'sucesión', 'literal', 'poder', 'presidencial', 'bien', 'apellido', 'sustituye', 'mérito', 'valor', 'adjudicar', 'espacios', 'teoría', 'deberían', 'responder', 'capacidades', 'personales', 'ojo', 'tampoco', 'afirmo', 'exclusivamente', 'criollo']","@GTAveledo @Johanna_GarciaS I don't mean by ""surnamecracy"" a literal succession of presidential power. Rather, how the surname substitutes merit as a value to assign spaces that in theory should respond to personal capacities. Be careful, neither do I affirm that it is something exclusively Creole.","['gtaveledo', 'johanna', 'garcias', 'mean', 'surnamecracy', 'literal', 'succession', 'presidential', 'power', 'rather', 'surname', 'substitutes', 'merit', 'value', 'assign', 'spaces', 'theory', 'respond', 'personal', 'capacities', 'careful', 'neither', 'affirm', 'something', 'exclusively', 'creole']"
"Y el 100% de esos asesinatos son a personas de clase baja.  100% &gt; 75%  Bajo tu lógica, la matanza de las FAES comprueba más el clasismo estructural que el racismo.","['asesinatos', 'personas', 'clase', 'baja', 'gt', 'bajo', 'lógica', 'matanza', 'faes', 'comprueba', 'clasismo', 'estructural', 'racismo']","And 100% of those murders are of lower class people. 100% & gt; 75% Under your logic, the massacre of the FAES proves structural classism more than racism.","['murders', 'lower', 'class', 'people', 'gt', 'logic', 'massacre', 'faes', 'proves', 'structural', 'classism', 'racism']"
"@GTAveledo @Johanna_GarciaS Dudo que sean fenómenos mutuamente excluyentes. Incluso de ser así, no habría razón para pensar que el mestizaje no logró asentar sus apellidos en la mesa de influencias.   Reitero, las épocas andinas y mulatas son parte de esa diversificación que no se ajusta a lógicas raciales.","['gtaveledo', 'johanna', 'garcias', 'dudo', 'fenómenos', 'mutuamente', 'excluyentes', 'incluso', 'ser', 'así', 'razón', 'pensar', 'mestizaje', 'logró', 'asentar', 'apellidos', 'mesa', 'influencias', 'reitero', 'épocas', 'andinas', 'mulatas', 'parte', 'diversificación', 'ajusta', 'lógicas', 'raciales']","@GTAveledo @Johanna_GarciaS I doubt they are mutually exclusive phenomena. Even if so, there would be no reason to think that the miscegenation failed to settle their surnames on the table of influence. I reiterate, the Andean and mulatto eras are part of that diversification that does not conform to racial logic.","['gtaveledo', 'johanna', 'garcias', 'doubt', 'mutually', 'exclusive', 'phenomena', 'even', 'would', 'reason', 'think', 'miscegenation', 'failed', 'settle', 'surnames', 'table', 'influence', 'reiterate', 'andean', 'mulatto', 'eras', 'part', 'diversification', 'conform', 'racial', 'logic']"
@HolasoyPinto Un genio pero eso es noticia vieja. El pony ya tiene su Balón de Oro y su subcampeonato del Mundo.   El fútbol le debe a Karim más reconocimiento del que ha tenido.,"['holasoypinto', 'genio', 'noticia', 'vieja', 'pony', 'balón', 'oro', 'subcampeonato', 'mundo', 'fútbol', 'debe', 'karim', 'reconocimiento']",@HolasoyPinto A genius but that's old news. The pony already has his Ballon d'Or and his World runner-up. Soccer owes Karim more recognition than he has had.,"['holasoypinto', 'genius', 'old', 'news', 'pony', 'already', 'ballon', 'world', 'runner', 'soccer', 'owes', 'karim', 'recognition']"
"@GTAveledo Sería así si a través de las décadas no se hubiesen diversificado las élites. Pero vaya que no sólo «mantuanos» han acumulado poder e influencias.  Hubo momentos de «dominio andino criollo» y tiempos, cómo los de ahora, eminentemente «mulatos». Una élite de apellidos multicolor.","['gtaveledo', 'así', 'si', 'través', 'décadas', 'diversificado', 'élites', 'vaya', 'sólo', '«mantuanos»', 'acumulado', 'poder', 'influencias', 'momentos', '«dominio', 'andino', 'criollo»', 'tiempos', 'cómo', 'ahora', 'eminentemente', '«mulatos»', 'élite', 'apellidos', 'multicolor']","@GTAveledo It would be like this if the elites had not diversified over the decades. But boy, not only ""mantuanos"" have accumulated power and influence. There were moments of ""Andean Creole domination"" and times, like now, eminently ""mulatto"". An elite with multi-colored surnames.","['gtaveledo', 'would', 'like', 'elites', 'diversified', 'decades', 'boy', 'mantuanos', 'accumulated', 'power', 'influence', 'moments', 'andean', 'creole', 'domination', 'times', 'like', 'eminently', 'mulatto', 'elite', 'multi', 'colored', 'surnames']"
@iggysolo tengo entendido que ganaban full ORGULLO TOMASINO PAPA JOSE RAFAEL EN LA SELECCION LLEVANDO A TODO EL MUNDO UN GRITO DE ESPERANZaaAaAa,"['iggysolo', 'entendido', 'ganaban', 'full', 'orgullo', 'tomasino', 'papa', 'jose', 'rafael', 'seleccion', 'llevando', 'mundo', 'grito', 'esperanzaaaaaa']",@iggysolo I understand that they won full PRIDE TOMASINO PAPA JOSE RAFAEL IN THE SELECTION BRINGING EVERYONE A CRY OF HOPE,"['iggysolo', 'understand', 'full', 'pride', 'tomasino', 'papa', 'jose', 'rafael', 'selection', 'bringing', 'everyone', 'cry', 'hope']"
@danielhtowers Esta ridiculez :/  https://t.co/FeyYmHpgIM,"['danielhtowers', 'ridiculez']",@danielhtowers This ridiculous: / https://t.co/FeyYmHpgIM,"['danielhtowers', 'ridiculous']"
Este blanco hetero -privilegiado- pudo estudiar en esa Universidad por una beca de excelencia porque ni en sus mejores sueños podía haber pagado esa matrícula.   Además se graduó de un colegio clase media-baja bien desconocido y nunca ha tenido carro.  Sigue hablando paja.,"['blanco', 'hetero', 'privilegiado', 'pudo', 'estudiar', 'universidad', 'beca', 'excelencia', 'mejores', 'sueños', 'podía', 'haber', 'pagado', 'matrícula', 'además', 'graduó', 'colegio', 'clase', 'media', 'baja', 'bien', 'desconocido', 'nunca', 'carro', 'sigue', 'hablando', 'paja']",This hetero-privileged white man was able to study at that University for a scholarship of excellence because not even in his best dreams could he have paid that tuition. He also graduated from a very unknown lower-middle class college and has never owned a car. He keeps talking straw.,"['hetero', 'privileged', 'white', 'man', 'able', 'study', 'university', 'scholarship', 'excellence', 'even', 'best', 'dreams', 'could', 'paid', 'tuition', 'also', 'graduated', 'unknown', 'lower', 'middle', 'class', 'college', 'never', 'owned', 'car', 'keeps', 'talking', 'straw']"
"En Venezuela hace rato que el color de piel no define tu privilegio. No se puede tomar en serio a alguien que afirme eso para un país fundacionalmente mestizo.  Aquí hay una profunda apellidocracia aderezada con clasismo, donde los méritos reales son contactos y cuentas de banco.","['venezuela', 'hace', 'rato', 'color', 'piel', 'define', 'privilegio', 'puede', 'tomar', 'serio', 'alguien', 'afirme', 'país', 'fundacionalmente', 'mestizo', 'aquí', 'profunda', 'apellidocracia', 'aderezada', 'clasismo', 'méritos', 'reales', 'contactos', 'cuentas', 'banco']","In Venezuela skin color has not defined your privilege for a long time. You cannot take seriously someone who claims that for a fundamentally mestizo country. Here is a deep surnamecracy spiced with classism, where the real merits are contacts and bank accounts.","['venezuela', 'skin', 'color', 'defined', 'privilege', 'long', 'time', 'cannot', 'take', 'seriously', 'someone', 'claims', 'fundamentally', 'mestizo', 'country', 'deep', 'surnamecracy', 'spiced', 'classism', 'real', 'merits', 'contacts', 'bank', 'accounts']"
