tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized,neg,neu,pos,sentiment
Unas 19.426 personas se recuperaron de coronavirus en Colombia  https://t.co/VbqZomOcFd vía @eltiempolatino  https://t.co/wkhTIO5uXc,"['unas', 'personas', 'recuperaron', 'coronavirus', 'colombia', 'vía', 'eltiempolatino']","Some 19,426 people recovered from coronavirus in Colombia https://t.co/VbqZomOcFd via @eltiempolatino https://t.co/wkhTIO5uXc","['people', 'recovered', 'coronavirus', 'colombia', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
México necesita unidad nacional para derrotar el coronavirus  https://t.co/tHr3M3yadW vía @eltiempolatino  https://t.co/74bhu7TT4x,"['méxico', 'necesita', 'unidad', 'nacional', 'derrotar', 'coronavirus', 'vía', 'eltiempolatino']",Mexico needs national unity to defeat the coronavirus https://t.co/tHr3M3yadW via @eltiempolatino https://t.co/74bhu7TT4x,"['mexico', 'needs', 'national', 'unity', 'defeat', 'coronavirus', 'via', 'eltiempolatino']",0.3,0.7,0.0,Neutral
"Cinco estudios sobre vacunas contra el COVID-19 son los más prometedores, asegura experto (+video)  https://t.co/Dn9klrLKe6 - vía @eltiempolatino  https://t.co/yf4iqoCfEz","['cinco', 'estudios', 'vacunas', 'covid', 'prometedores', 'asegura', 'experto', 'video', 'vía', 'eltiempolatino']","Five studies on vaccines against COVID-19 are the most promising, says expert (+ video) https://t.co/Dn9klrLKe6 - via @eltiempolatino https://t.co/yf4iqoCfEz","['five', 'studies', 'vaccines', 'covid', 'promising', 'says', 'expert', 'video', 'via', 'eltiempolatino']",0.0,0.769,0.231,Neutral
Guaidó: “No acostumbrarse es la única forma de no perder”  https://t.co/Ts98NAlfN3 - vía @eltiempolatino  https://t.co/WlPPwCzvC6,"['guaidó', 'acostumbrarse', 'única', 'forma', 'perder”', 'vía', 'eltiempolatino']","Guaidó: ""Not getting used to it is the only way not to lose"" https://t.co/Ts98NAlfN3 - via @eltiempolatino https://t.co/WlPPwCzvC6","['guaidó', 'getting', 'used', 'way', 'lose', 'via', 'eltiempolatino']",0.31,0.69,0.0,Neutral
Profesor de Harvard es acusado de falsas declaraciones sobre su participación en programa universitario en China  https://t.co/R48FFNm9bO | Por Maibort Petit @maibortpetit  vía @eltiempolatino  https://t.co/UDB85D6BoA,"['profesor', 'harvard', 'acusado', 'falsas', 'declaraciones', 'participación', 'programa', 'universitario', 'china', 'maibort', 'petit', 'maibortpetit', 'vía', 'eltiempolatino']",Harvard professor accused of false statements about his participation in a university program in China https://t.co/R48FFNm9bO | By Maibort Petit @maibortpetit via @eltiempolatino https://t.co/UDB85D6BoA,"['harvard', 'professor', 'accused', 'false', 'statements', 'participation', 'university', 'program', 'china', 'maibort', 'petit', 'maibortpetit', 'via', 'eltiempolatino']",0.145,0.855,0.0,Neutral
#Caricatura | Deuda de Cuba con España | Por Fernando Pinilla @FMPinilla  https://t.co/X7eBzH0zb2 vía @eltiempolatino  https://t.co/Pk8cbbJZI8,"['caricatura', 'deuda', 'cuba', 'españa', 'fernando', 'pinilla', 'fmpinilla', 'vía', 'eltiempolatino']",#Caricature | Debt of Cuba with Spain | By Fernando Pinilla @FMPinilla https://t.co/X7eBzH0zb2 via @eltiempolatino https://t.co/Pk8cbbJZI8,"['caricature', 'debt', 'cuba', 'spain', 'fernando', 'pinilla', 'fmpinilla', 'via', 'eltiempolatino']",0.238,0.762,0.0,Neutral
Piden investigar al exrepresentante David Rivera por posible violación de ley FARA en contrato con #PDVSA | Por @maibortpetit  https://t.co/NsXKEZjZey vía @eltiempolatino  https://t.co/8TfmNEBNcX,"['piden', 'investigar', 'exrepresentante', 'david', 'rivera', 'posible', 'violación', 'ley', 'fara', 'contrato', 'pdvsa', 'maibortpetit', 'vía', 'eltiempolatino']",They ask to investigate former representative David Rivera for possible violation of the FARA law in contract with #PDVSA | By @maibortpetit https://t.co/NsXKEZjZey via @eltiempolatino https://t.co/8TfmNEBNcX,"['ask', 'investigate', 'former', 'representative', 'david', 'rivera', 'possible', 'violation', 'fara', 'law', 'contract', 'pdvsa', 'maibortpetit', 'via', 'eltiempolatino']",0.186,0.814,0.0,Neutral
#EEUU | Senador republicano pregunta si el COVID-19 golpea más a la “población de color” porque no “se lavan las manos”  https://t.co/NkxAikb1X2 vía @eltiempolatino  https://t.co/zbGP1aWG9Q,"['eeuu', 'senador', 'republicano', 'pregunta', 'si', 'covid', 'golpea', 'población', 'color”', 'lavan', 'manos”', 'vía', 'eltiempolatino']","#USA | Republican Senator asks if COVID-19 hits the ""population of color"" more because they don't ""wash their hands"" https://t.co/NkxAikb1X2 via @eltiempolatino https://t.co/zbGP1aWG9Q","['usa', 'republican', 'senator', 'asks', 'covid', 'hits', 'population', 'color', 'wash', 'hands', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Sindicatos de El Salvador denuncian a opositores venezolanos por presunto irrespeto a los derechos laborales y maltrato al personal de salud pública | Por @maibortpetit  https://t.co/VPQyARZN9T vía @eltiempolatino  https://t.co/vG94X8krYM,"['sindicatos', 'salvador', 'denuncian', 'opositores', 'venezolanos', 'presunto', 'irrespeto', 'derechos', 'laborales', 'maltrato', 'personal', 'salud', 'pública', 'maibortpetit', 'vía', 'eltiempolatino']",Unions in El Salvador denounce Venezuelan opponents for alleged disrespect for labor rights and mistreatment of public health personnel | By @maibortpetit https://t.co/VPQyARZN9T via @eltiempolatino https://t.co/vG94X8krYM,"['unions', 'el', 'salvador', 'denounce', 'venezuelan', 'opponents', 'alleged', 'disrespect', 'labor', 'rights', 'mistreatment', 'public', 'health', 'personnel', 'maibortpetit', 'via', 'eltiempolatino']",0.257,0.743,0.0,Neutral
Reposición / ¿Hay racismo en nuestros países de América Latina? Diferencias y similitudes #EEUU /Invitada: @felinefreier  https://t.co/9Vj0n4TsOA,"['reposición', '¿hay', 'racismo', 'países', 'américa', 'latina', 'diferencias', 'similitudes', 'eeuu', 'invitada', 'felinefreier']",Reposition / Is there racism in our Latin American countries? Differences and similarities #EEUU / Guest: @felinefreier https://t.co/9Vj0n4TsOA,"['reposition', 'racism', 'latin', 'american', 'countries', 'differences', 'similarities', 'eeuu', 'guest', 'felinefreier']",0.313,0.687,0.0,Neutral
"Sí hay racismo en América Latina, pero toma diferentes formas, asegura experta (+video)  https://t.co/fAqJkLi51X - vía @eltiempolatino  https://t.co/Gmwb4SCokn","['racismo', 'américa', 'latina', 'toma', 'diferentes', 'formas', 'asegura', 'experta', 'video', 'vía', 'eltiempolatino']","Yes, there is racism in Latin America, but it takes different forms, says expert (+ video) https://t.co/fAqJkLi51X - via @eltiempolatino https://t.co/Gmwb4SCokn","['yes', 'racism', 'latin', 'america', 'takes', 'different', 'forms', 'says', 'expert', 'video', 'via', 'eltiempolatino']",0.244,0.595,0.161,Neutral
Colombia restablecerá vuelos nacionales y transporte terrestre desde julio  https://t.co/YmvDANZHmp - vía @eltiempolatino  https://t.co/BN6Edfa9zN,"['colombia', 'restablecerá', 'vuelos', 'nacionales', 'transporte', 'terrestre', 'julio', 'vía', 'eltiempolatino']",Colombia will restore domestic flights and ground transportation from July https://t.co/YmvDANZHmp - via @eltiempolatino https://t.co/BN6Edfa9zN,"['colombia', 'restore', 'domestic', 'flights', 'ground', 'transportation', 'july', 'via', 'eltiempolatino']",0.0,0.784,0.216,Neutral
#AlMinuto: El hermano de Floyd aboga ante el Congreso por una reforma de la policía  https://t.co/W0MqMDV0vY - vía @eltiempolatino  https://t.co/qfbGvBAUqS,"['alminuto', 'hermano', 'floyd', 'aboga', 'congreso', 'reforma', 'policía', 'vía', 'eltiempolatino']",#AlMinuto: Floyd's brother advocates before Congress for a reform of the police https://t.co/W0MqMDV0vY - via @eltiempolatino https://t.co/qfbGvBAUqS,"['alminuto', 'floyd', 'brother', 'advocates', 'congress', 'reform', 'police', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Especial | Costa Rica lidera lucha contra el COVID-19 en la región | Por @Zakont  https://t.co/EG6ZzijNUI vía @eltiempolatino #10Jun  https://t.co/SzzfRGdQyC,"['especial', 'costa', 'rica', 'lidera', 'lucha', 'covid', 'región', 'zakont', 'vía', 'eltiempolatino', 'jun']",Special | Costa Rica leads the fight against COVID-19 in the region | By @Zakont https://t.co/EG6ZzijNUI via @eltiempolatino # 10Jun https://t.co/SzzfRGdQyC,"['special', 'costa', 'rica', 'leads', 'fight', 'covid', 'region', 'zakont', 'via', 'eltiempolatino', 'jun']",0.182,0.629,0.189,Neutral
Raúl Gorrín tramitó fraudulentamente duplicados de los títulos de propiedad de sus vehículos de lujo | Por Maibort Petit @maibortpetit  https://t.co/yMgmTxnwVS vía @eltiempolatino  https://t.co/DRl4uf3vMY,"['raúl', 'gorrín', 'tramitó', 'fraudulentamente', 'duplicados', 'títulos', 'propiedad', 'vehículos', 'lujo', 'maibort', 'petit', 'maibortpetit', 'vía', 'eltiempolatino']",Raúl Gorrín fraudulently processed duplicates of the property titles of his luxury vehicles | By Maibort Petit @maibortpetit https://t.co/yMgmTxnwVS via @eltiempolatino https://t.co/DRl4uf3vMY,"['raúl', 'gorrín', 'fraudulently', 'processed', 'duplicates', 'property', 'titles', 'luxury', 'vehicles', 'maibort', 'petit', 'maibortpetit', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Señalan a dos venezolanos de dictar órdenes fraudulentas en El Salvador para manipular datos del COVID-19 | Por @maibortpetit  https://t.co/pSa799KsYN vía @eltiempolatino  https://t.co/cL07W4NDwB,"['señalan', 'dos', 'venezolanos', 'dictar', 'órdenes', 'fraudulentas', 'salvador', 'manipular', 'datos', 'covid', 'maibortpetit', 'vía', 'eltiempolatino']",Two Venezuelans are accused of issuing fraudulent orders in El Salvador to manipulate COVID-19 data | By @maibortpetit https://t.co/pSa799KsYN via @eltiempolatino https://t.co/cL07W4NDwB,"['two', 'venezuelans', 'accused', 'issuing', 'fraudulent', 'orders', 'el', 'salvador', 'manipulate', 'covid', 'data', 'maibortpetit', 'via', 'eltiempolatino']",0.31,0.69,0.0,Neutral
Activista Alex Vásquez: “Tu piel puede determinar si vives o no” (+video)  https://t.co/bnSyrm9QVk - vía @eltiempolatino  https://t.co/pRojf1DYyU,"['activista', 'alex', 'vásquez', 'piel', 'puede', 'determinar', 'si', 'vives', 'no”', 'video', 'vía', 'eltiempolatino']",Activist Alex Vásquez: “Your skin can determine if you live or not” (+ video) https://t.co/bnSyrm9QVk - via @eltiempolatino https://t.co/pRojf1DYyU,"['activist', 'alex', 'vásquez', 'skin', 'determine', 'live', 'not”', 'video', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Covid-19: el riesgo desmedido al que son vulnerables los indígenas latinoamericanos  https://t.co/itm3xOjUiG - vía @eltiempolatino  https://t.co/PMMQZ2hDZL,"['covid', 'riesgo', 'desmedido', 'vulnerables', 'indígenas', 'latinoamericanos', 'vía', 'eltiempolatino']",Covid-19: the excessive risk to which Latin American indigenous people are vulnerable https://t.co/itm3xOjUiG - via @eltiempolatino https://t.co/PMMQZ2hDZL,"['covid', 'excessive', 'risk', 'latin', 'american', 'indigenous', 'people', 'vulnerable', 'via', 'eltiempolatino']",0.333,0.667,0.0,Neutral
"#Opinión | Ansiedad, COVID-19 y falta de control | Por Nancy Álvarez @dranancyalvarez  https://t.co/TA53xsWQZK vía @eltiempolatino  https://t.co/yqvS6r4ysb","['opinión', 'ansiedad', 'covid', 'falta', 'control', 'nancy', 'álvarez', 'dranancyalvarez', 'vía', 'eltiempolatino']","# Opinion | Anxiety, COVID-19 and lack of control | By Nancy Álvarez @dranancyalvarez https://t.co/TA53xsWQZK via @eltiempolatino https://t.co/yqvS6r4ysb","['opinion', 'anxiety', 'covid', 'lack', 'control', 'nancy', 'álvarez', 'dranancyalvarez', 'via', 'eltiempolatino']",0.333,0.667,0.0,Neutral
Revistas científicas se retractan de estudios sobre el uso de hidroxicloroquina en pacientes con Covid-19  https://t.co/OkYhceZV7C (+audio)  https://t.co/dNIGV7CGpL (vía @eltiempolatino)  https://t.co/zjDq0wD5jW,"['revistas', 'científicas', 'retractan', 'estudios', 'uso', 'hidroxicloroquina', 'pacientes', 'covid', 'audio', 'vía', 'eltiempolatino']",Scientific journals retract studies on the use of hydroxychloroquine in patients with Covid-19 https://t.co/OkYhceZV7C (+ audio) https://t.co/dNIGV7CGpL (via @eltiempolatino) https: // t. co / zjDq0wD5jW,"['scientific', 'journals', 'retract', 'studies', 'use', 'hydroxychloroquine', 'patients', 'covid', 'audio', 'via', 'eltiempolatino', 'co', 'zjdq', 'wd', 'jw']",0.0,1.0,0.0,Neutral
¿Se infectarán quienes están protestando en medio de la #pandemia?¿Me puedo intoxicar con mi respiración usando la máscara?En el Live que hice hoy para @eltiempolatino #ViernesDeSalud conversé con Dra.María Márquez de @MarysCenter FT #WashingtonDC •VIDEO:  https://t.co/K0RDB6VenN  https://t.co/nyKg5zA2k5,"['¿se', 'infectarán', 'protestando', 'medio', 'pandemia', '¿me', 'puedo', 'intoxicar', 'respiración', 'usando', 'máscara', 'live', 'hice', 'hoy', 'eltiempolatino', 'viernesdesalud', 'conversé', 'dra', 'maría', 'márquez', 'maryscenter', 'ft', 'washingtondc', '•video']",Will those who are protesting in the midst of the #pandemic get infected? Can I get intoxicated with my breathing using the mask? In the Live I did today for @eltiempolatino #FridayDeSalud I spoke with Dr.María Márquez from @MarysCenter FT #WashingtonDC • VIDEO: https://t.co/K0RDB6VenN https://t.co/nyKg5zA2k5,"['protesting', 'midst', 'pandemic', 'get', 'infected', 'get', 'intoxicated', 'breathing', 'using', 'mask', 'live', 'today', 'eltiempolatino', 'fridaydesalud', 'spoke', 'dr', 'maría', 'márquez', 'maryscenter', 'ft', 'washingtondc', 'video']",0.231,0.769,0.0,Neutral
@MarysCenter se prepara para un posible repunte de casos de Covid-19 en D.C. tras protestas (+video)  https://t.co/iqNZDytZSI - vía @eltiempolatino  https://t.co/wAW4N79ChO,"['maryscenter', 'prepara', 'posible', 'repunte', 'casos', 'covid', 'tras', 'protestas', 'video', 'vía', 'eltiempolatino']",@MarysCenter braces for possible uptick in Covid-19 cases in D.C. after protests (+ video) https://t.co/iqNZDytZSI - via @eltiempolatino https://t.co/wAW4N79ChO,"['maryscenter', 'braces', 'possible', 'uptick', 'covid', 'cases', 'protests', 'video', 'via', 'eltiempolatino']",0.174,0.826,0.0,Neutral
Detalles de la demanda por incumplimiento de contrato que CITGO interpuso contra José Manuel González Testino | Por @maibortpetit  https://t.co/I2vwzdXluA vía @eltiempolatino  https://t.co/okA1AoSvUP,"['detalles', 'demanda', 'incumplimiento', 'contrato', 'citgo', 'interpuso', 'josé', 'manuel', 'gonzález', 'testino', 'maibortpetit', 'vía', 'eltiempolatino']",Details of the lawsuit for breach of contract that CITGO filed against José Manuel González Testino | By @maibortpetit https://t.co/I2vwzdXluA via @eltiempolatino https://t.co/okA1AoSvUP,"['details', 'lawsuit', 'breach', 'contract', 'citgo', 'filed', 'josé', 'manuel', 'gonzález', 'testino', 'maibortpetit', 'via', 'eltiempolatino']",0.137,0.863,0.0,Neutral
#ENVIVO | Funeral de George Floyd en Minneapolis |  https://t.co/KcTn154oeL - vía @eltiempolatino  https://t.co/zARR6o2Cdd,"['envivo', 'funeral', 'george', 'floyd', 'minneapolis', 'vía', 'eltiempolatino']",#ENVIVO | George Floyd's funeral in Minneapolis | https://t.co/KcTn154oeL - via @eltiempolatino https://t.co/zARR6o2Cdd,"['envivo', 'george', 'floyd', 'funeral', 'minneapolis', 'via', 'eltiempolatino']",0.294,0.706,0.0,Neutral
Especial | El Salvador: Respuesta al COVID-19 profundiza las grietas entre Ejecutivo y Legislativo | Por @Zakont  https://t.co/sJ2sGZfnYJ vía @eltiempolatino #4Jun  https://t.co/ouSiN7fPw6,"['especial', 'salvador', 'respuesta', 'covid', 'profundiza', 'grietas', 'ejecutivo', 'legislativo', 'zakont', 'vía', 'eltiempolatino', 'jun']",Special | El Salvador: Response to COVID-19 deepens the cracks between Executive and Legislative | By @Zakont https://t.co/sJ2sGZfnYJ via @eltiempolatino # 4Jun https://t.co/ouSiN7fPw6,"['special', 'el', 'salvador', 'response', 'covid', 'deepens', 'cracks', 'executive', 'legislative', 'zakont', 'via', 'eltiempolatino', 'jun']",0.0,0.816,0.184,Neutral
#ENVIVO #OPINA Corte de Estados Unidos condena a 4 de los invasores de la Embajada de Venezuela en #WashingtonDC  https://t.co/pMKYRMt9wa,"['envivo', 'opina', 'corte', 'unidos', 'condena', 'invasores', 'embajada', 'venezuela', 'washingtondc']",#ENVIVO #OPINA United States Court condemns 4 of the invaders of the Venezuelan Embassy in #WashingtonDC https://t.co/pMKYRMt9wa,"['envivo', 'opina', 'united', 'states', 'court', 'condemns', 'invaders', 'venezuelan', 'embassy', 'washingtondc']",0.234,0.567,0.199,Neutral
A las 9 pm voy en vivo para compartir esta noticia con ustedes y comentar. Bienvenidas las intervenciones de ustedes también. Saludos.,"['pm', 'voy', 'vivo', 'compartir', 'noticia', 'ustedes', 'comentar', 'bienvenidas', 'intervenciones', 'ustedes', 'saludos']",At 9 pm I go live to share this news with you and comment. Your interventions are also welcome. Greetings.,"['pm', 'go', 'live', 'share', 'news', 'comment', 'interventions', 'also', 'welcome', 'greetings']",0.0,0.467,0.533,Positivo
"Gracias a @Semi2812Oficial por esta caricatura que ilustra cuando recibí mis dos premios periodísticos de oro @NAHPInc el año pasado. Agradecido. Lo recomiendo, contáctalo si deseas un dibujo de alta talla. Súper creativo. Contacto a su user o al +58 412-5042801 (WhatsApp) ✏️🖍🖊","['gracias', 'semi', 'oficial', 'caricatura', 'ilustra', 'recibí', 'dos', 'premios', 'periodísticos', 'oro', 'nahpinc', 'año', 'pasado', 'agradecido', 'recomiendo', 'contáctalo', 'si', 'deseas', 'dibujo', 'alta', 'talla', 'súper', 'creativo', 'contacto', 'user', 'whatsapp', '✏️🖍🖊']","Thanks to @ Semi2812Oficial for this cartoon illustrating when I received my two journalistic gold @NAHPInc awards last year. Grateful. I recommend it, contact him if you want a high size drawing. Super creative. Contact your user or +58 412-5042801 (WhatsApp) ✏️🖍🖊","['thanks', 'semi', 'oficial', 'cartoon', 'illustrating', 'received', 'two', 'journalistic', 'gold', 'nahpinc', 'awards', 'last', 'year', 'grateful', 'recommend', 'contact', 'want', 'high', 'size', 'drawing', 'super', 'creative', 'contact', 'user', 'whatsapp', '✏️🖍🖊']",0.0,0.53,0.47,Neutral
#ATENCIÓN Corte de Estados Unidos condena a 4 de los invasores de la Embajada de Venezuela en Washington DC  https://t.co/MleoRDx1Eq,"['atención', 'corte', 'unidos', 'condena', 'invasores', 'embajada', 'venezuela', 'washington', 'dc']",# ATTENTION United States Court condemns 4 of the invaders of the Venezuelan Embassy in Washington DC https://t.co/MleoRDx1Eq,"['attention', 'united', 'states', 'court', 'condemns', 'invaders', 'venezuelan', 'embassy', 'washington', 'dc']",0.234,0.567,0.199,Neutral
Demócratas y republicanos coinciden en rechazar el asesinato de George Floyd (+video)  https://t.co/oCQEAftMV2 - vía @eltiempolatino  https://t.co/VMBcaXPlIl,"['demócratas', 'republicanos', 'coinciden', 'rechazar', 'asesinato', 'george', 'floyd', 'video', 'vía', 'eltiempolatino']",Democrats and Republicans agree to reject the assassination of George Floyd (+ video) https://t.co/oCQEAftMV2 - via @eltiempolatino https://t.co/VMBcaXPlIl,"['democrats', 'republicans', 'agree', 'reject', 'assassination', 'george', 'floyd', 'video', 'via', 'eltiempolatino']",0.41,0.435,0.155,Neutral
ONU y Cruz Roja piden unidad para lograr una vacuna contra el  COVID-19  https://t.co/nn0fxqwrHZ - por @maibortpetit (vía @eltiempolatino)  https://t.co/gGtCVHidHl,"['onu', 'cruz', 'roja', 'piden', 'unidad', 'lograr', 'vacuna', 'covid', 'maibortpetit', 'vía', 'eltiempolatino']",UN and Red Cross ask for unity to achieve a vaccine against COVID-19 https://t.co/nn0fxqwrHZ - by @maibortpetit (via @eltiempolatino) https://t.co/gGtCVHidHl,"['un', 'red', 'cross', 'ask', 'unity', 'achieve', 'vaccine', 'covid', 'maibortpetit', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
