,tweet,tweet_translated,tweet_cleaned,tweet_tokenized
449,"Y mañana a las 10:30 hora de Caracas una conversación interesante sobre el impacto económico, político y de opinión pública de la prohibición de importación de Diésel a Venezuela.","And tomorrow at 10:30 pm from Caracas an interesting conversation about the economic, political and public impact of the import ban on Venezuela.",y mañana a las hora de caracas una conversación interesante sobre el impacto económico político y de opinión pública de la prohibición de importación de diésel a venezuela ,"['mañana', 'las', 'hora', 'de', 'caracas', 'una', 'conversación', 'interesante', 'sobre', 'el', 'impacto', 'económico', 'político', 'de', 'opinión', 'pública', 'de', 'la', 'prohibición', 'de', 'importación', 'de', 'diésel', 'venezuela']"
450,Listos pata conversar en #TuMundoBBC  sobre el futuro de la crisis en Venezuela.  https://t.co/YHXaYFWfLE,Ready to talk about #Tumundobbc about the future of the crisis in Venezuela.https://t.co/yhxayfwfle.,listos pata conversar en tumundobbc sobre el futuro de la crisis en venezuela ,"['listos', 'pata', 'conversar', 'en', 'tumundobbc', 'sobre', 'el', 'futuro', 'de', 'la', 'crisis', 'en', 'venezuela']"
451,Esta tarde para compartir con tus hijos. Un imperdible.  https://t.co/UwMyYGEHXr  https://t.co/vM1BsJ7BP0,This afternoon to share with your children.A unmissable.https://t.co/uwmygehxr https://t.co/vm1bsj7bp0.,esta tarde para compartir con tus hijos un imperdible ,"['esta', 'tarde', 'para', 'compartir', 'con', 'tus', 'hijos', 'un', 'imperdible']"
452,Siempre un gusto compartir con amigos nuestra visión sobre el país.   https://t.co/YHXaYFWfLE,Always a pleasure to share our vision with friends on the country.https://t.co/yhxayfwfle.,siempre un gusto compartir con amigos nuestra visión sobre el país ,"['siempre', 'un', 'gusto', 'compartir', 'con', 'amigos', 'nuestra', 'visión', 'sobre', 'el', 'país']"
453,"Un país es libre de establecer mecanismos migratorios. Pero los temas humanitarios son distintos. Supongo que tantos chilenos buenos que vivieron, trabajaron y criaron hijos en Vzla huyendo del terror no estarán de acuerdo con repeler militarmente gente vulnerable en su frontera.","A country is free to establish migratory mechanisms.But humanitarian issues are different.I suppose that so many good Chileans who lived, worked and raised children in Vzla fleeing terror will not agree with repelling vulnerable people at their border.",un país es libre de establecer mecanismos migratorios pero los temas humanitarios son distintos supongo que tantos chilenos buenos que vivieron trabajaron y criaron hijos en vzla huyendo del terror no estarán de acuerdo con repeler militarmente gente vulnerable en su frontera ,"['un', 'país', 'es', 'libre', 'de', 'establecer', 'mecanismos', 'migratorios', 'pero', 'los', 'temas', 'humanitarios', 'son', 'distintos', 'supongo', 'que', 'tantos', 'chilenos', 'buenos', 'que', 'vivieron', 'trabajaron', 'criaron', 'hijos', 'en', 'vzla', 'huyendo', 'del', 'terror', 'no', 'estarán', 'de', 'acuerdo', 'con', 'repeler', 'militarmente', 'gente', 'vulnerable', 'en', 'su', 'frontera']"
454,"Debemos agradecer a Colombia su decisión de dar a los vzlanos en su país estatus legal, algo fundamental para quienes ya viven un drama de vida al tener que salir de su propio país. Algo distinto a lo que vemos en la frontera chilena, deportando personas que buscan sobrevivir.","We must thank Colombia for its decision to give the VZLANOS in their country legal status, something fundamental for those who already live a drama of life when having to leave their own country.Something other than what we see on the Chilean border, deporting people who seek to survive.",debemos agradecer a colombia su decisión de dar a los vzlanos en su país estatus legal algo fundamental para quienes ya viven un drama de vida al tener que salir de su propio país algo distinto a lo que vemos en la frontera chilena deportando personas que buscan sobrevivir ,"['debemos', 'agradecer', 'colombia', 'su', 'decisión', 'de', 'dar', 'los', 'vzlanos', 'en', 'su', 'país', 'estatus', 'legal', 'algo', 'fundamental', 'para', 'quienes', 'ya', 'viven', 'un', 'drama', 'de', 'vida', 'al', 'tener', 'que', 'salir', 'de', 'su', 'propio', 'país', 'algo', 'distinto', 'lo', 'que', 'vemos', 'en', 'la', 'frontera', 'chilena', 'deportando', 'personas', 'que', 'buscan', 'sobrevivir']"
455,"En un país (y un mundo) en crisis, la palabra clave es “humanitario”.  Y eso debe estar por encima de los cálculos políticos. Se trata de ética, sensibilidad, moral y, si no basta esto,  quizás vela la pena recordar la historia y la necesidad de reciprocidad.","In a country (and a world) in crisis, the keyword is ""humanitarian"".And that must be above the political calculations.It is about ethics, sensitivity, moral and, if this is not enough, it may see it worth remembering the story and the need for reciprocity.",en un país y un mundo en crisis la palabra clave es humanitario y eso debe estar por encima de los cálculos políticos se trata de ética sensibilidad moral y si no basta esto quizás vela la pena recordar la historia y la necesidad de reciprocidad ,"['en', 'un', 'país', 'un', 'mundo', 'en', 'crisis', 'la', 'palabra', 'clave', 'es', 'humanitario”', 'eso', 'debe', 'estar', 'por', 'encima', 'de', 'los', 'cálculos', 'políticos', 'se', 'trata', 'de', 'ética', 'sensibilidad', 'moral', 'si', 'no', 'basta', 'esto', 'quizás', 'vela', 'la', 'pena', 'recordar', 'la', 'historia', 'la', 'necesidad', 'de', 'reciprocidad']"
456,"Discutiremos este viernes con los amigos del Washington On Latin America WOLA los impactos de la prohibición de importación de Diésel a Venezuela. Un placer compartir con Marianna Parraga (Reuters), Marien Vielma (Cámara de Transporte) y Miguel Pizarro   https://t.co/rkmajiLEdi","We will discuss this Friday with the friends of the Washington on Latin America WOLA the impacts of the import ban on Venezuela.A pleasure to share with Marianna Parraga (Reuters), Marien Vielma (transportation camera) and Miguel Pizarro https://t.co/rkmajiledi",discutiremos este viernes con los amigos del washington on latin america wola los impactos de la prohibición de importación de diésel a venezuela un placer compartir con marianna parraga reuters marien vielma cámara de transporte y miguel pizarro ,"['discutiremos', 'este', 'viernes', 'con', 'los', 'amigos', 'del', 'washington', 'on', 'latin', 'america', 'wola', 'los', 'impactos', 'de', 'la', 'prohibición', 'de', 'importación', 'de', 'diésel', 'venezuela', 'un', 'placer', 'compartir', 'con', 'marianna', 'parraga', 'reuters', 'marien', 'vielma', 'cámara', 'de', 'transporte', 'miguel', 'pizarro']"
457,@tiovervain Y con quien negocias un Secuestro. ¿Con un beato en la iglesia?,@Tiovervain and with whom to negotiate a kidnapping.With a Blessed in the Church?, tiovervain y con quien negocias un secuestro con un beato en la iglesia ,"['tiovervain', 'con', 'quien', 'negocias', 'un', 'secuestro', '¿con', 'un', 'beato', 'en', 'la', 'iglesia']"
458,@RegnaultTineo Y si no con quien negocias. Con las monjitas del cole?,@RegnaultTineo and if not with whom to negotiate.With the cole monkites?, regnaulttineo y si no con quien negocias con las monjitas del cole ,"['regnaulttineo', 'si', 'no', 'con', 'quien', 'negocias', 'con', 'las', 'monjitas', 'del', 'cole']"
459,"¿Qué le decimos a un niño con cancer? Que se espere a que saquemos a Maduro del poder (en un tiempo indeterminado e incierto a juzgar por los resultados) para poder producir, traer y distribuir las medicinas que necesita para vivir? ¿O dejamos eso en manos de quien no hace nada?","What do we tell a child with cancer?To wait for us to take mature of power (in an indeterminate and uncertain time judging by the results) to be able to produce, bring and distribute the medicines that he needs to live?Or do we leave that in the hands of who does not do anything?", qué le decimos a un niño con cancer que se espere a que saquemos a maduro del poder en un tiempo indeterminado e incierto a juzgar por los resultados para poder producir traer y distribuir las medicinas que necesita para vivir o dejamos eso en manos de quien no hace nada ,"['¿qué', 'le', 'decimos', 'un', 'niño', 'con', 'cancer', 'que', 'se', 'espere', 'que', 'saquemos', 'maduro', 'del', 'poder', 'en', 'un', 'tiempo', 'indeterminado', 'incierto', 'juzgar', 'por', 'los', 'resultados', 'para', 'poder', 'producir', 'traer', 'distribuir', 'las', 'medicinas', 'que', 'necesita', 'para', 'vivir', '¿o', 'dejamos', 'eso', 'en', 'manos', 'de', 'quien', 'no', 'hace', 'nada']"
460,"Buscar soluciones a los problemas operativos del sector privado para garantizar el abastecimiento de alimentos, medicinas o servicios es una responsabilidad social y humanitaria. Y sólo se puede negociar con quien controla el territorio, no con abstracciones.","Searching solutions to the operating problems of the private sector to guarantee the supply of food, medicines or services is a social and humanitarian responsibility.And you can only negotiate with whom you control the territory, not with abstractions.",buscar soluciones a los problemas operativos del sector privado para garantizar el abastecimiento de alimentos medicinas o servicios es una responsabilidad social y humanitaria y sólo se puede negociar con quien controla el territorio no con abstracciones ,"['buscar', 'soluciones', 'los', 'problemas', 'operativos', 'del', 'sector', 'privado', 'para', 'garantizar', 'el', 'abastecimiento', 'de', 'alimentos', 'medicinas', 'servicios', 'es', 'una', 'responsabilidad', 'social', 'humanitaria', 'sólo', 'se', 'puede', 'negociar', 'con', 'quien', 'controla', 'el', 'territorio', 'no', 'con', 'abstracciones']"
461,"Es natural que el el sector privado, manteniendo su crítica sobre las terribles condiciones de derechos políticos, tenga contactos con el gob en control territorial para garantizar que 25 millones de vzlanos en Vzla tengan comida, medicinas y servicios. LVL con @ShirleyVarnagy","It is natural that the private sector, maintaining its criticism about the terrible conditions of political rights, has contacts with the GOB in territorial control to ensure that 25 million Vzlans in VZLA have food, medicines and services.LVL with @shirleyvarnagy.",es natural que el el sector privado manteniendo su crítica sobre las terribles condiciones de derechos políticos tenga contactos con el gob en control territorial para garantizar que millones de vzlanos en vzla tengan comida medicinas y servicios lvl con shirleyvarnagy,"['es', 'natural', 'que', 'el', 'el', 'sector', 'privado', 'manteniendo', 'su', 'crítica', 'sobre', 'las', 'terribles', 'condiciones', 'de', 'derechos', 'políticos', 'tenga', 'contactos', 'con', 'el', 'gob', 'en', 'control', 'territorial', 'para', 'garantizar', 'que', 'millones', 'de', 'vzlanos', 'en', 'vzla', 'tengan', 'comida', 'medicinas', 'servicios', 'lvl', 'con', 'shirleyvarnagy']"
462,Es sin duda una buena noticia que los líderes políticos opositores hablen de la necesidad de re unificarse y reconstruir su estrategia de lucha política. El reto es que esa disposición se convierta en acción pese a sus diferencias. LVL con @ShirleyVarnagy,It is undoubtedly good news that opposition political leaders speak of the need to re-unify and rebuild their political struggle strategy.The challenge is that this provision becomes action despite its differences.LVL with @shirleyvarnagy.,es sin duda una buena noticia que los líderes políticos opositores hablen de la necesidad de re unificarse y reconstruir su estrategia de lucha política el reto es que esa disposición se convierta en acción pese a sus diferencias lvl con shirleyvarnagy,"['es', 'sin', 'duda', 'una', 'buena', 'noticia', 'que', 'los', 'líderes', 'políticos', 'opositores', 'hablen', 'de', 'la', 'necesidad', 'de', 're', 'unificarse', 'reconstruir', 'su', 'estrategia', 'de', 'lucha', 'política', 'el', 'reto', 'es', 'que', 'esa', 'disposición', 'se', 'convierta', 'en', 'acción', 'pese', 'sus', 'diferencias', 'lvl', 'con', 'shirleyvarnagy']"
463,"Claro qué hay un liderazgo político en Vzla y el objetivo de la ayuda internacional debe ser estimular su integración, desarrollo de sus reglas comunes para dirimir diferencias y estimularlo a retomar posiciones de lucha política en el campo de acción. LVL con @ShirleyVarnagy","Of course there is a political leadership in VZLA and the objective of international aid must be to stimulate its integration, development of its common rules to address differences and encourage you to resume political struggle positions in the field of action.LVL with @shirleyvarnagy.",claro qué hay un liderazgo político en vzla y el objetivo de la ayuda internacional debe ser estimular su integración desarrollo de sus reglas comunes para dirimir diferencias y estimularlo a retomar posiciones de lucha política en el campo de acción lvl con shirleyvarnagy,"['claro', 'qué', 'hay', 'un', 'liderazgo', 'político', 'en', 'vzla', 'el', 'objetivo', 'de', 'la', 'ayuda', 'internacional', 'debe', 'ser', 'estimular', 'su', 'integración', 'desarrollo', 'de', 'sus', 'reglas', 'comunes', 'para', 'dirimir', 'diferencias', 'estimularlo', 'retomar', 'posiciones', 'de', 'lucha', 'política', 'en', 'el', 'campo', 'de', 'acción', 'lvl', 'con', 'shirleyvarnagy']"
464,"La lucha política debe ser integral,  desde todos los flancos, pero se tiene que dar en Vzla. El apoyo internacional es muy importante y útil pero jamás un sustituto. Si te quedas dependiendo sólo de quienes te ayudan afuera, estás guindado de una brocha LVL con @ShirleyVarnagy","The political struggle must be integral, from all the flanks, but it has to be given in VZLA.International support is very important and useful but never a substitute.If you stay depending on only those who help you outside, you are guests of a LVL brush with @shirleyvarnagy",la lucha política debe ser integral desde todos los flancos pero se tiene que dar en vzla el apoyo internacional es muy importante y útil pero jamás un sustituto si te quedas dependiendo sólo de quienes te ayudan afuera estás guindado de una brocha lvl con shirleyvarnagy,"['la', 'lucha', 'política', 'debe', 'ser', 'integral', 'desde', 'todos', 'los', 'flancos', 'pero', 'se', 'tiene', 'que', 'dar', 'en', 'vzla', 'el', 'apoyo', 'internacional', 'es', 'muy', 'importante', 'útil', 'pero', 'jamás', 'un', 'sustituto', 'si', 'te', 'quedas', 'dependiendo', 'sólo', 'de', 'quienes', 'te', 'ayudan', 'afuera', 'estás', 'guindado', 'de', 'una', 'brocha', 'lvl', 'con', 'shirleyvarnagy']"
